    -23.45     -17.87
     20.60      15.53
      8.23       3.37
     -0.72     -19.14
     22.28      -0.64
     12.61     -23.40
     -2.98       0.80
     11.95       9.79
      1.02     -20.83
     -2.77      -3.62
     11.61     -18.00
     20.22       0.06
      4.00      14.54
    -19.02      10.45
      7.49     -13.86
    -17.18       0.41
     -7.42      -6.08
    -19.07      21.32
      4.81      -2.12
     -8.39       7.14
    -17.60      14.72
    -17.72      16.71
     -6.81     -23.45
      3.05      11.38
     -9.67      -8.74
