     -7.00     -10.28
    -15.06      12.12
    -21.72     -17.98
      4.95      11.55
    -22.18      10.13
    -22.71      17.74
      2.18     -13.66
     12.67      11.92
      8.59       2.48
    -16.63     -20.77
    -21.88      19.99
     14.31      -5.76
     23.48      14.11
      0.71       8.16
    -13.52     -17.28
      5.91      -5.55
     12.56      21.42
     -2.17      -7.37
     -8.90      12.35
     -4.54      -3.87
      8.55     -23.63
     -7.20     -20.58
     15.49      19.85
     -7.30      -5.07
     -9.76       6.30
