     12.08       8.56
    -23.56      -8.19
    -23.60       4.67
     14.44      11.65
      4.31     -12.20
     -8.48     -19.67
     -2.93      10.27
    -13.24      -6.13
     14.05      -2.82
     20.22       7.87
      2.62     -15.95
     11.23      -5.04
      3.07     -14.00
     16.37      18.67
    -13.35      21.39
     -8.88      -7.09
     -8.15      20.73
      5.32      10.37
     -7.39       4.34
    -14.14      13.37
     12.87     -21.01
     17.51     -18.89
    -11.68      12.08
    -14.61      23.35
      9.45      18.30
