    -17.59     -15.95
     19.62       9.80
     22.97       0.18
    -11.34       9.82
      7.96      22.64
     18.84     -20.46
     16.90       8.81
     11.09      -2.24
      3.33       6.58
     14.95     -16.71
     21.93     -20.00
     22.84      -3.78
     -2.50       8.66
     18.00       4.54
     13.19      18.97
    -15.20       6.28
      1.95     -13.10
      5.33       6.63
     12.08     -20.74
      6.52      -6.14
     -9.86      12.61
    -13.63     -11.07
     -5.63      17.73
      8.22     -14.97
    -17.29       0.45
