    -20.77     -19.09
    -21.08     -22.81
    -23.73      11.46
      7.91       1.02
      2.28      -2.05
    -15.88     -13.87
     18.23       8.74
      2.02     -22.46
    -23.60      19.58
     23.52       2.74
    -21.66       2.15
     23.18      21.88
     13.91       4.01
    -10.05     -13.49
    -16.45       0.88
    -21.69      11.66
    -19.14      18.19
    -11.91      -6.14
    -17.71       5.93
    -18.63       3.39
    -13.23      -8.30
      2.19      -9.82
     -1.00      -1.40
     -8.40     -15.30
     10.26      -0.58
