     15.98      13.51
    -13.45      20.04
     -1.81       9.26
      4.82      10.40
    -21.68      -1.37
      5.18      18.41
     21.41       6.81
     11.08     -23.29
     22.76     -19.85
     -9.97     -12.25
    -16.68      -5.78
     21.50     -23.43
    -14.32       6.25
    -19.13       1.43
     14.04      -8.29
     -8.98      13.36
     13.72     -18.13
     -2.54      17.03
     18.21      19.40
    -22.60     -13.41
      5.39       4.11
     22.17      -3.59
    -20.14      -7.10
     -0.18     -16.15
     17.79       9.03
