      5.36       7.42
    -14.30     -21.24
      0.96     -12.90
     21.96      17.12
     13.46      -8.67
    -24.00       5.64
    -21.27     -18.11
    -12.26      19.16
     12.37      20.95
      7.80      -7.78
    -19.30      -0.72
      1.83      18.66
     -9.16       8.93
    -23.66      16.89
      3.34     -22.72
     23.01       7.18
      3.62       2.29
     11.62       3.92
    -20.00       9.31
     19.29       0.34
    -16.07      -0.99
     17.65      -3.00
      8.45       3.23
     -8.83     -15.59
     -6.99      10.35
