     19.90       0.09
      3.60      -8.16
      1.02      -8.40
    -24.00      -5.53
     21.69     -19.77
     20.35      13.61
     15.26       3.66
     18.32     -18.53
     -1.90      -0.29
    -13.06       8.74
      6.74       2.06
    -16.83       2.98
     10.57      11.68
    -19.82      17.30
     -1.95      13.56
    -19.59      12.39
     15.16      -5.79
     -0.98      -9.39
     11.86      -6.81
    -14.93      18.43
     -3.61     -20.90
     -7.16     -20.79
     -8.98     -18.72
      2.09     -21.62
     -3.00      -5.75
