    -15.18       9.56
      6.96      18.12
      3.03      -7.23
     10.35      -6.82
     -7.96      -7.90
     -8.39     -19.20
     22.05     -19.41
    -11.78     -14.35
     -3.03      -3.17
      6.81      -2.79
    -15.46      13.06
     -8.53       4.12
     21.53      -6.24
     22.08       9.57
     -4.06       3.79
     -6.90      -2.44
    -20.31      16.09
    -23.90     -12.93
    -16.47      -9.57
     21.79      -4.26
      5.32      22.75
    -23.02      17.87
     19.92       9.45
    -19.46      -9.87
      1.34      -0.22
