     -7.28     -10.48
    -15.03      12.12
    -21.62     -17.83
      4.66      11.32
    -22.41      10.20
    -22.49      17.91
      2.42     -13.47
     12.98      11.47
      8.38       2.57
    -16.38     -20.98
    -21.36      19.88
     14.75      -6.00
     23.29      13.87
      0.83       7.79
    -13.64     -17.22
      5.61      -5.49
     12.33      21.26
     -2.20      -7.12
     -9.46      12.25
     -4.60      -3.93
      8.48     -24.00
     -7.40     -20.77
     15.79      19.76
     -7.28      -5.79
     -9.38       6.17
