     12.94      11.38
    -20.49      -3.20
    -23.66     -23.14
     14.85     -18.44
      6.30      12.56
    -13.27     -16.53
     12.93      13.38
    -20.86     -19.38
     -3.74      23.73
     19.82      -2.86
    -14.24      -9.02
     16.26      15.34
     17.08       1.32
     15.21       4.11
    -12.41      13.32
    -18.25      19.38
    -15.30       7.93
    -10.44       4.28
      0.01      14.57
    -16.05      -4.99
     -4.89      -0.36
     14.07      -7.48
    -10.97     -14.61
      2.38       9.21
      2.46      13.77
