     -2.72      12.09
     23.95      -5.81
    -14.03     -10.00
      5.84     -14.69
     22.29     -19.68
      8.09      -8.03
     10.43      14.34
     -4.63       9.31
     -5.97     -22.55
    -15.48      -2.91
    -17.63      21.04
    -19.77     -23.09
    -13.99      20.00
     -9.64      17.70
    -19.36       0.58
     10.46     -11.75
    -14.09     -14.82
     17.67      -0.28
      4.68      21.25
     -3.30      16.91
    -20.88      -7.03
     -8.41     -18.00
     23.99      -9.49
      2.98      -5.85
     -5.16      16.18
