    -11.34      13.27
     -9.20      -7.10
     -8.46      -8.99
     -3.05      11.00
    -20.37      21.45
      5.86     -17.36
     17.40      -2.50
     -8.80     -19.48
     19.14     -12.99
     18.77      -4.66
     12.76      15.82
     -7.23      15.03
      0.62      -0.62
     20.87     -16.63
      6.81      20.98
     -2.64      -6.96
     -1.34      15.57
     -7.90       3.70
     -8.82     -11.64
    -13.80      -6.44
     -4.21      14.71
     -6.15       4.67
      9.57      20.31
      7.94       0.13
      7.70      -4.22
