    -13.22     -16.03
     22.40      11.25
     23.28       5.08
    -15.43      13.78
     10.75      16.99
     22.14     -22.12
     19.43      12.62
     14.13     -11.75
     -4.76      13.77
     18.27     -13.26
     22.58     -16.36
     21.18       1.60
     -1.66       1.03
     18.99       4.88
      4.47      22.74
    -15.06       6.99
      5.45     -13.62
      4.21       9.00
     10.07     -16.31
      8.07      -5.05
    -12.42      11.87
    -12.60     -21.46
    -10.53      14.61
      8.15     -15.76
    -18.01       5.11
