      4.67       3.68
     13.40       3.20
     -1.29      10.63
    -18.39     -23.66
     -8.29      18.25
      1.55      22.78
     14.64       0.13
      7.47       4.57
     24.00     -11.68
    -22.94     -20.97
     -9.19     -20.27
      7.96      18.54
     -4.83     -14.89
    -10.11      22.85
    -13.09      13.54
      8.14      20.65
    -13.57       6.78
     -2.66      13.77
      9.88      -2.73
     14.32       8.54
     10.45      11.67
     -4.99     -20.28
    -21.63      16.53
     14.68     -10.86
     18.76      -2.71
