    -20.07      -4.60
    -17.59     -19.26
    -21.11     -16.87
    -11.52       4.45
    -22.73      -7.53
     -7.72     -20.66
     12.73      13.77
     12.23      -8.62
     12.33      -0.08
     14.30       1.24
     10.21       2.89
      7.95      21.92
    -15.99      -2.08
     11.94      -3.73
     17.43      19.21
     -0.52     -23.22
      8.89      12.19
     -8.95       3.58
    -17.61     -21.26
    -18.50      -1.39
      4.69      11.62
     18.56     -23.42
      9.28      -1.49
     23.40     -17.80
     -2.15     -20.07
