    -16.50       5.47
     19.86       9.58
    -15.11      -1.07
      5.56       8.12
    -15.71     -22.88
      1.90      -5.85
     17.48     -12.92
    -22.44     -17.16
     19.56     -21.70
     23.27     -15.29
     14.17      22.62
      3.31      15.40
      6.56      14.17
     17.10     -19.85
     19.91       2.90
     19.26     -11.47
    -17.27       1.96
    -20.44      -6.07
    -13.38     -21.89
     -7.84      -3.99
    -14.73       4.53
    -22.51      14.82
     10.17      17.38
    -23.53      17.32
     20.65      18.96
