      6.37      19.74
    -12.15      -5.11
     14.12       0.03
     11.26      -5.32
     19.69      -5.67
     19.52      15.68
     18.24       5.27
     -2.61      -9.12
    -10.48      23.87
    -10.73     -23.37
    -18.31       0.88
    -21.25     -11.19
     -3.14     -13.63
     13.76      17.27
     -9.30     -17.31
    -23.40      10.05
     -5.20      21.83
     12.29     -10.23
     -6.61       7.83
     -9.88     -13.54
     -4.25      19.06
    -23.66      15.89
     24.00      15.50
      9.29       5.74
     22.93     -14.11
